,ntoskrnl.exe,ntoskrnl.exe.1
146454,152.0,118
146455,182.0,118
146456,137.0,118
146457,177.0,94
146458,155.0,116
146459,35.0,35
146460,65.0,89
146461,179.0,35
146462,55.0,62
146463,165.0,118
146464,122.0,118
146465,127.0,118
146466,152.0,89
146467,179.0,89
146468,179.0,118
146469,122.0,118
146470,55.0,118
146471,122.0,94
146472,34.0,116
146473,127.0,35
146474,152.0,89
146475,122.0,35
146476,114.0,62
146477,152.0,118
146478,114.0,118
146479,122.0,118
146480,137.0,89
146481,182.0,89
146482,101.0,118
146483,179.0,118
146484,177.0,118
146485,122.0,94
146486,182.0,116
146487,177.0,35
146488,137.0,89
146489,179.0,35
146490,179.0,62
146491,177.0,118
146492,101.0,118
146493,152.0,118
146494,165.0,89
146495,177.0,89
146496,55.0,118
146497,179.0,118
146498,152.0,118
146499,179.0,94
146500,179.0,116
146501,55.0,35
146502,143.0,89
146503,160.0,35
146504,143.0,62
146505,143.0,118
146506,143.0,118
146507,152.0,118
146508,179.0,89
146509,179.0,89
146510,165.0,118
146511,127.0,118
146512,55.0,118
146513,122.0,94
146514,122.0,116
146515,172.0,35
146516,122.0,89
146517,34.0,35
146518,152.0,62
146519,122.0,118
146520,152.0,118
146521,122.0,118
146522,122.0,89
146523,177.0,89
146524,165.0,118
146525,177.0,118
146526,122.0,118
146527,122.0,94
146528,122.0,116
146529,34.0,35
146530,152.0,89
146531,122.0,35
146532,152.0,62
146533,122.0,118
146534,122.0,118
146535,177.0,118
146536,137.0,89
146537,182.0,89
146538,55.0,118
146539,177.0,118
146540,152.0,118
146541,182.0,94
146542,137.0,116
146543,179.0,35
146544,177.0,89
146545,55.0,35
146546,55.0,62
146547,55.0,118
146548,55.0,118
146549,55.0,118
146550,127.0,89
146551,55.0,89
146552,165.0,118
146553,122.0,118
146554,122.0,118
146555,122.0,94
146556,34.0,116
146557,152.0,35
146558,122.0,89
146559,152.0,35
146560,122.0,62
146561,122.0,118
146562,177.0,118
146563,177.0,118
146564,152.0,89
146565,179.0,89
146566,179.0,118
146567,55.0,118
146568,152.0,118
146569,179.0,94
146570,179.0,116
146571,55.0,35
146572,55.0,89
146573,179.0,35
146574,55.0,177
146575,55.0,62
146576,55.0,118
146577,127.0,118
146578,55.0,118
146579,184.0,89
146580,55.0,89
146581,165.0,118
146582,122.0,118
146583,122.0,118
146584,122.0,94
146585,34.0,116
146586,152.0,35
146587,122.0,89
146588,152.0,35
146589,122.0,62
146590,122.0,118
146591,177.0,118
146592,165.0,118
146593,137.0,89
146594,122.0,89
146595,182.0,118
146596,122.0,118
146597,177.0,118
146598,122.0,94
146599,34.0,116
146600,152.0,35
146601,122.0,89
146602,152.0,35
146603,122.0,62
146604,122.0,118
146605,177.0,118
146606,177.0,118
146607,152.0,89
146608,182.0,89
146609,179.0,118
146610,137.0,118
146611,41.0,118
146612,127.0,94
146613,155.0,116
146614,182.0,35
146615,55.0,89
146616,165.0,35
146617,122.0,62
146618,122.0,118
146619,122.0,118
146620,155.0,118
146621,35.0,89
146622,34.0,89
146623,65.0,118
146624,152.0,118
146625,122.0,118
146626,172.0,94
146627,152.0,116
146628,122.0,35
146629,122.0,89
146630,177.0,35
146631,137.0,62
146632,177.0,118
146633,127.0,118
146634,182.0,118
146635,177.0,89
146636,166.0,89
146637,55.0,118
146638,165.0,118
146639,122.0,118
146640,162.0,94
146641,162.0,116
146642,55.0,35
146643,152.0,89
146644,182.0,35
146645,179.0,62
146646,137.0,118
146647,177.0,118
146648,55.0,30
146649,143.0,118
146650,162.0,30
146651,160.0,89
146652,162.0,30
146653,143.0,89
146654,55.0,177
146655,143.0,118
146656,122.0,118
146657,143.0,118
146658,122.0,94
146659,34.0,116
146660,152.0,35
146661,127.0,89
146662,162.0,35
146663,162.0,62
146664,55.0,118
146665,152.0,118
146666,179.0,118
146667,179.0,89
146668,55.0,89
146669,162.0,118
146670,162.0,118
146671,55.0,118
146672,122.0,94
146673,172.0,116
146674,152.0,35
146675,122.0,89
146676,177.0,35
146677,122.0,9
146678,165.0,62
146679,122.0,118
146680,177.0,118
146681,122.0,118
146682,41.0,89
146683,122.0,89
146684,34.0,118
146685,152.0,118
146686,155.0,118
146687,122.0,94
146688,182.0,116
146689,152.0,35
146690,122.0,89
146691,177.0,35
146692,122.0,62
146693,137.0,118
146694,182.0,118
146695,179.0,118
146696,177.0,89
146697,152.0,89
146698,182.0,118
146699,179.0,118
146700,137.0,118
146701,127.0,94
146702,162.0,116
146703,162.0,35
146704,55.0,89
146705,177.0,35
146706,155.0,62
146707,35.0,118
146708,41.0,118
146709,155.0,118
146710,182.0,89
146711,55.0,89
146712,162.0,118
146713,155.0,118
146714,162.0,118
146715,35.0,94
146716,55.0,116
146717,41.0,35
146718,165.0,89
146719,122.0,35
146720,122.0,62
146721,155.0,118
146722,182.0,118
146723,172.0,118
146724,122.0,89
146725,34.0,89
146726,152.0,118
146727,122.0,118
146728,152.0,118
146729,122.0,94
146730,122.0,116
146731,177.0,35
146732,177.0,89
146733,165.0,35
146734,155.0,62
146735,35.0,118
146736,122.0,118
146737,65.0,118
146738,122.0,89
146739,122.0,89
146740,34.0,118
146741,152.0,118
146742,122.0,118
146743,152.0,94
146744,122.0,116
146745,122.0,35
146746,177.0,89
146747,137.0,35
146748,182.0,62
146749,152.0,118
146750,179.0,118
146751,179.0,118
146752,177.0,89
146753,152.0,89
146754,182.0,118
146755,137.0,118
146756,177.0,118
146757,179.0,94
146758,122.0,116
146759,122.0,35
146760,165.0,89
146761,127.0,35
146762,162.0,62
146763,162.0,118
146764,55.0,118
146765,144.0,118
146766,55.0,89
146767,184.0,89
146768,55.0,118
146769,162.0,118
146770,162.0,118
146771,162.0,94
146772,55.0,116
146773,122.0,35
146774,122.0,89
146775,122.0,35
146776,34.0,62
146777,152.0,118
146778,122.0,118
146779,152.0,118
146780,122.0,89
146781,122.0,89
146782,177.0,118
146783,177.0,118
146784,127.0,118
146785,65.0,94
146786,162.0,116
146787,162.0,35
146788,55.0,89
146789,142.0,35
146790,177.0,62
146791,152.0,118
146792,35.0,118
146793,35.0,118
146794,35.0,89
146795,115.0,89
146796,35.0,118
146797,35.0,118
146798,169.0,118
146799,35.0,94
146800,27.0,116
146801,68.0,35
146802,162.0,89
146803,162.0,35
146804,55.0,62
146805,165.0,118
146806,122.0,118
146807,41.0,118
146808,122.0,89
146809,172.0,89
146810,122.0,118
146811,34.0,118
146812,155.0,118
146813,182.0,94
146814,152.0,116
146815,122.0,35
146816,152.0,89
146817,122.0,35
146818,177.0,62
146819,165.0,118
146820,122.0,118
146821,137.0,118
146822,182.0,89
146823,122.0,89
146824,122.0,118
146825,177.0,118
146826,122.0,118
146827,34.0,94
146828,155.0,116
146829,152.0,35
146830,122.0,89
146831,35.0,35
146832,65.0,62
146833,152.0,118
146834,122.0,118
146835,122.0,118
146836,177.0,89
146837,177.0,89
146838,152.0,118
146839,182.0,118
146840,137.0,118
146841,177.0,94
146842,152.0,116
146843,179.0,35
146844,179.0,89
146845,55.0,35
146846,179.0,62
146847,143.0,118
146848,160.0,118
146849,127.0,118
146850,143.0,89
146851,143.0,89
146852,143.0,118
146853,162.0,118
146854,142.0,118
146855,164.0,94
146856,162.0,116
146857,55.0,35
146858,180.0,89
146859,162.0,35
146860,162.0,62
146861,41.0,118
146862,55.0,118
146863,165.0,118
146864,122.0,89
146865,155.0,89
146866,182.0,118
146867,122.0,118
146868,122.0,118
146869,34.0,94
146870,152.0,116
146871,122.0,35
146872,152.0,89
146873,122.0,35
146874,122.0,62
146875,137.0,118
146876,177.0,118
146877,182.0,118
146878,165.0,89
146879,122.0,89
146880,177.0,118
146881,122.0,118
146882,122.0,118
146883,155.0,94
146884,35.0,116
146885,34.0,35
146886,65.0,89
146887,152.0,35
146888,122.0,62
146889,152.0,118
146890,122.0,118
146891,177.0,118
146892,165.0,89
146893,122.0,89
146894,122.0,118
146895,177.0,118
146896,122.0,118
146897,122.0,94
146898,34.0,116
146899,152.0,35
146900,122.0,89
146901,152.0,35
146902,122.0,62
146903,177.0,118
146904,122.0,118
146905,137.0,118
146906,177.0,89
146907,152.0,89
146908,182.0,118
146909,137.0,118
146910,177.0,118
146911,55.0,94
146912,182.0,116
146913,177.0,35
146914,182.0,89
146915,127.0,35
146916,162.0,62
146917,162.0,118
146918,179.0,118
146919,55.0,118
146920,142.0,89
146921,177.0,89
146922,137.0,118
146923,142.0,118
146924,177.0,118
146925,177.0,94
146926,180.0,116
146927,152.0,35
146928,179.0,89
146929,179.0,35
146930,162.0,62
146931,162.0,118
146932,55.0,118
146933,142.0,118
146934,164.0,89
146935,180.0,89
146936,142.0,118
146937,164.0,118
146938,180.0,118
146939,55.0,94
146940,180.0,116
146941,180.0,35
146942,55.0,89
146943,55.0,35
146944,55.0,62
146945,55.0,118
146946,55.0,118
146947,55.0,118
146948,127.0,89
146949,55.0,89
146950,55.0,118
146951,152.0,118
146952,179.0,118
146953,179.0,94
146954,55.0,116
146955,55.0,35
146956,152.0,89
146957,179.0,35
146958,179.0,62
146959,55.0,118
146960,55.0,118
146961,55.0,118
146962,55.0,89
146963,55.0,89
146964,55.0,118
146965,127.0,118
146966,166.0,118
146967,55.0,94
146968,55.0,116
146969,55.0,35
146970,165.0,89
146971,122.0,35
146972,41.0,62
146973,122.0,118
146974,172.0,118
146975,155.0,118
146976,122.0,89
146977,182.0,89
146978,34.0,118
146979,152.0,118
146980,122.0,118
146981,152.0,94
146982,122.0,116
146983,177.0,35
146984,122.0,89
146985,177.0,35
146986,155.0,62
146987,35.0,118
146988,65.0,118
146989,55.0,118
146990,127.0,89
146991,55.0,89
146992,55.0,118
146993,55.0,118
146994,165.0,118
146995,122.0,94
146996,122.0,116
146997,122.0,35
146998,34.0,89
146999,152.0,35
147000,122.0,62
147001,152.0,118
147002,122.0,118
147003,122.0,118
147004,177.0,89
147005,137.0,89
147006,182.0,118
147007,55.0,118
147008,177.0,118
147009,152.0,94
147010,182.0,116
147011,137.0,35
147012,179.0,89
147013,177.0,35
147014,55.0,62
147015,55.0,118
147016,152.0,118
147017,179.0,118
147018,179.0,89
147019,55.0,89
147020,55.0,118
147021,152.0,118
147022,179.0,118
147023,179.0,94
147024,55.0,116
147025,55.0,35
147026,184.0,89
147027,55.0,35
147028,127.0,62
147029,55.0,118
147030,55.0,118
147031,55.0,118
147032,165.0,89
147033,122.0,89
147034,122.0,118
147035,122.0,118
147036,34.0,118
147037,152.0,94
147038,122.0,116
147039,152.0,35
147040,122.0,89
147041,122.0,35
147042,177.0,62
147043,177.0,118
147044,55.0,118
147045,55.0,118
147046,179.0,89
147047,179.0,89
147048,179.0,118
147049,152.0,118
147050,55.0,118
147051,152.0,94
147052,176.0,116
147053,139.0,35
147054,55.0,89
147055,55.0,35
147056,55.0,62
147057,55.0,118
147058,127.0,118
147059,127.0,118
147060,127.0,89
147061,55.0,89
147062,177.0,118
147063,55.0,118
147064,165.0,118
147065,122.0,94
147066,122.0,116
147067,122.0,35
147068,34.0,89
147069,152.0,35
147070,122.0,62
147071,152.0,118
147072,122.0,118
147073,177.0,118
147074,122.0,89
147075,55.0,89
147076,137.0,118
147077,182.0,118
147078,55.0,118
147079,177.0,94
147080,152.0,116
147081,182.0,35
147082,137.0,89
147083,177.0,35
147084,127.0,62
147085,55.0,118
147086,165.0,118
147087,122.0,118
147088,122.0,89
147089,122.0,89
147090,34.0,118
147091,152.0,118
147092,122.0,118
147093,152.0,94
147094,122.0,116
147095,122.0,35
147096,177.0,89
147097,177.0,35
147098,152.0,62
147099,179.0,118
147100,179.0,118
147101,55.0,118
147102,55.0,89
147103,127.0,89
147104,166.0,118
147105,55.0,118
147106,165.0,118
147107,122.0,94
147108,122.0,116
147109,122.0,35
147110,34.0,89
147111,152.0,35
147112,122.0,62
147113,152.0,118
147114,127.0,118
147115,122.0,118
147116,177.0,89
147117,122.0,89
147118,137.0,118
147119,182.0,118
147120,55.0,118
147121,162.0,94
147122,177.0,116
147123,162.0,35
147124,55.0,89
147125,182.0,35
147126,127.0,62
147127,137.0,118
147128,177.0,118
147129,127.0,118
147130,127.0,89
147131,162.0,89
147132,162.0,118
147133,55.0,118
147134,165.0,118
147135,122.0,94
147136,122.0,116
147137,122.0,35
147138,34.0,89
147139,152.0,35
147140,122.0,62
147141,41.0,118
147142,152.0,118
147143,122.0,118
147144,177.0,89
147145,122.0,89
147146,177.0,118
147147,127.0,118
147148,155.0,118
147149,127.0,94
147150,182.0,116
147151,127.0,35
147152,55.0,89
147153,179.0,35
147154,155.0,62
147155,35.0,118
147156,41.0,118
147157,152.0,118
147158,179.0,89
147159,152.0,89
147160,155.0,118
147161,179.0,118
147162,182.0,118
147163,179.0,94
147164,55.0,116
147165,55.0,35
147166,177.0,89
147167,127.0,35
147168,155.0,62
147169,35.0,118
147170,127.0,118
147171,41.0,118
147172,155.0,89
147173,127.0,89
147174,182.0,118
147175,127.0,118
147176,162.0,118
147177,162.0,94
147178,55.0,116
147179,127.0,35
147180,155.0,89
147181,35.0,35
147182,65.0,62
147183,127.0,118
147184,127.0,118
147185,162.0,118
147186,162.0,89
147187,55.0,89
147188,165.0,118
147189,122.0,118
147190,122.0,118
147191,122.0,94
147192,34.0,116
147193,152.0,35
147194,122.0,89
147195,172.0,35
147196,152.0,62
147197,122.0,118
147198,122.0,118
147199,177.0,118
147200,137.0,89
147201,182.0,89
147202,177.0,118
147203,127.0,118
147204,162.0,118
147205,162.0,94
147206,55.0,116
147207,152.0,35
147208,182.0,89
147209,179.0,35
147210,137.0,62
147211,162.0,118
147212,162.0,118
147213,55.0,118
147214,165.0,89
147215,122.0,89
147216,122.0,118
147217,122.0,118
147218,34.0,118
147219,152.0,94
147220,122.0,116
147221,152.0,35
147222,122.0,89
147223,122.0,35
147224,177.0,62
147225,177.0,118
147226,177.0,118
147227,127.0,118
147228,55.0,89
147229,152.0,89
147230,179.0,118
147231,179.0,118
147232,55.0,118
147233,152.0,94
147234,179.0,116
147235,179.0,35
147236,55.0,89
147237,127.0,35
147238,65.0,62
147239,162.0,118
147240,162.0,118
147241,55.0,118
147242,41.0,89
147243,162.0,89
147244,162.0,118
147245,55.0,118
147246,155.0,118
147247,165.0,94
147248,182.0,116
147249,122.0,35
147250,122.0,89
147251,172.0,35
147252,122.0,62
147253,34.0,118
147254,152.0,118
147255,122.0,118
147256,155.0,89
147257,152.0,89
147258,35.0,118
147259,65.0,118
147260,122.0,118
147261,177.0,94
147262,122.0,116
147263,165.0,35
147264,137.0,89
147265,122.0,35
147266,182.0,62
147267,122.0,118
147268,122.0,118
147269,177.0,118
147270,34.0,89
147271,152.0,89
147272,122.0,118
147273,152.0,118
147274,122.0,118
147275,122.0,94
147276,177.0,116
147277,177.0,35
147278,152.0,89
147279,182.0,35
147280,137.0,62
147281,177.0,118
147282,152.0,118
147283,179.0,118
147284,179.0,89
147285,55.0,89
147286,176.0,30
147287,127.0,118
147288,162.0,30
147289,179.0,118
147290,162.0,30
147291,143.0,177
147292,55.0,118
147293,160.0,94
147294,143.0,116
147295,55.0,35
147296,160.0,89
147297,143.0,35
147298,143.0,62
147299,152.0,118
147300,143.0,118
147301,179.0,118
147302,179.0,89
147303,162.0,89
147304,162.0,118
147305,41.0,118
147306,55.0,118
147307,165.0,94
147308,155.0,116
147309,122.0,35
147310,182.0,89
147311,122.0,35
147312,122.0,62
147313,34.0,118
147314,152.0,118
147315,122.0,118
147316,152.0,89
147317,122.0,89
147318,122.0,118
147319,177.0,118
147320,165.0,118
147321,137.0,94
147322,122.0,116
147323,182.0,35
147324,122.0,89
147325,177.0,35
147326,122.0,62
147327,34.0,118
147328,155.0,118
147329,35.0,118
147330,152.0,89
147331,122.0,89
147332,65.0,118
147333,152.0,118
147334,122.0,118
147335,122.0,94
147336,177.0,116
147337,177.0,35
147338,152.0,89
147339,182.0,35
147340,137.0,62
147341,177.0,118
147342,55.0,118
147343,179.0,118
147344,139.0,89
147345,55.0,89
147346,139.0,118
147347,34.0,118
147348,34.0,118
147349,55.0,94
147350,179.0,116
147351,152.0,35
147352,176.0,89
147353,139.0,35
147354,176.0,62
147355,139.0,118
147356,127.0,118
147357,162.0,118
147358,162.0,89
147359,55.0,89
147360,55.0,118
147361,34.0,118
147362,55.0,118
147363,34.0,94
147364,179.0,116
147365,162.0,35
147366,162.0,89
147367,55.0,35
147368,55.0,62
147369,55.0,118
147370,152.0,118
147371,165.0,118
147372,122.0,89
147373,122.0,89
147374,122.0,118
147375,34.0,118
147376,152.0,142
147377,122.0,177
147378,152.0,142
147379,122.0,118
147380,122.0,94
147381,177.0,164
147382,137.0,116
147383,182.0,180
147384,55.0,35
147385,177.0,180
147386,152.0,89
147387,182.0,35
147388,179.0,62
147389,137.0,118
147390,177.0,118
147391,55.0,118
147392,152.0,89
147393,176.0,89
147394,139.0,118
147395,176.0,118
147396,139.0,118
147397,34.0,94
147398,34.0,116
147399,55.0,35
147400,179.0,89
147401,152.0,35
147402,176.0,62
147403,139.0,118
147404,176.0,118
147405,139.0,118
147406,55.0,89
147407,34.0,89
147408,34.0,118
147409,179.0,118
147410,152.0,118
147411,176.0,94
147412,55.0,116
147413,139.0,35
147414,176.0,89
147415,139.0,35
147416,34.0,62
147417,34.0,118
147418,127.0,118
147419,162.0,118
147420,162.0,89
147421,55.0,89
147422,55.0,118
147423,179.0,118
147424,55.0,118
147425,152.0,94
147426,176.0,116
147427,139.0,35
147428,41.0,89
147429,162.0,35
147430,162.0,62
147431,155.0,118
147432,55.0,118
147433,182.0,118
147434,55.0,89
147435,55.0,89
147436,165.0,118
147437,122.0,118
147438,155.0,118
147439,122.0,94
147440,35.0,116
147441,65.0,35
147442,122.0,89
147443,34.0,35
147444,152.0,62
147445,122.0,118
147446,152.0,118
147447,122.0,118
147448,177.0,89
147449,122.0,89
147450,55.0,118
147451,176.0,118
147452,177.0,118
147453,139.0,94
147454,55.0,116
147455,34.0,35
147456,34.0,89
147457,179.0,35
147458,55.0,62
147459,152.0,118
147460,176.0,118
147461,139.0,118
147462,127.0,89
147463,162.0,89
147464,162.0,118
147465,55.0,118
147466,182.0,118
147467,137.0,94
147468,152.0,116
147469,179.0,35
147470,143.0,89
147471,179.0,35
147472,143.0,62
147473,162.0,118
147474,162.0,118
147475,55.0,118
147476,143.0,89
147477,143.0,89
147478,177.0,118
147479,55.0,118
147480,165.0,118
147481,122.0,94
147482,122.0,116
147483,122.0,35
147484,34.0,89
147485,152.0,35
147486,122.0,62
147487,152.0,118
147488,122.0,118
147489,122.0,118
147490,177.0,89
147491,137.0,89
147492,182.0,118
147493,55.0,118
147494,177.0,118
147495,182.0,94
147496,137.0,116
147497,177.0,35
147498,55.0,89
147499,176.0,35
147500,139.0,62
147501,34.0,118
147502,34.0,118
147503,179.0,118
147504,152.0,89
147505,179.0,89
147506,179.0,118
147507,55.0,118
147508,152.0,118
147509,55.0,94
147510,176.0,116
147511,139.0,35
147512,176.0,89
147513,139.0,35
147514,34.0,62
147515,34.0,118
147516,179.0,118
147517,152.0,118
147518,179.0,89
147519,179.0,89
147520,55.0,118
147521,152.0,118
147522,127.0,118
147523,162.0,94
147524,162.0,116
147525,55.0,35
147526,55.0,89
147527,55.0,35
147528,162.0,62
147529,162.0,118
147530,55.0,118
147531,55.0,118
147532,55.0,89
147533,184.0,89
147534,55.0,118
147535,9.0,118
147536,34.0,118
147537,9.0,94
147538,9.0,116
147539,34.0,35
147540,165.0,89
147541,179.0,35
147542,122.0,62
147543,122.0,118
147544,122.0,118
147545,34.0,118
147546,152.0,89
147547,122.0,89
147548,152.0,118
147549,122.0,118
147550,122.0,118
147551,177.0,94
147552,177.0,116
147553,55.0,35
147554,152.0,89
147555,179.0,35
147556,179.0,62
147557,55.0,118
147558,9.0,118
147559,9.0,118
147560,9.0,89
147561,179.0,89
147562,55.0,118
147563,179.0,118
147564,179.0,118
147565,152.0,94
147566,55.0,116
147567,55.0,35
147568,9.0,89
147569,9.0,35
147570,127.0,62
147571,41.0,118
147572,162.0,118
147573,162.0,118
147574,55.0,89
147575,155.0,89
147576,182.0,118
147577,55.0,118
147578,141.0,118
147579,179.0,94
147580,141.0,116
147581,162.0,35
147582,162.0,89
147583,162.0,35
147584,55.0,62
147585,165.0,118
147586,122.0,118
147587,122.0,118
147588,122.0,89
147589,34.0,89
147590,143.0,118
147591,34.0,118
147592,160.0,118
147593,152.0,94
147594,122.0,116
147595,143.0,35
147596,152.0,89
147597,143.0,35
147598,122.0,62
147599,122.0,118
147600,177.0,118
147601,122.0,118
147602,137.0,89
147603,55.0,89
147604,182.0,118
147605,179.0,118
147606,141.0,118
147607,177.0,94
147608,143.0,116
147609,152.0,35
147610,127.0,89
147611,155.0,35
147612,35.0,62
147613,162.0,118
147614,41.0,118
147615,162.0,118
147616,55.0,89
147617,182.0,89
147618,155.0,118
147619,137.0,118
147620,182.0,118
147621,177.0,94
147622,152.0,116
147623,179.0,35
147624,179.0,89
147625,162.0,35
147626,162.0,62
147627,55.0,118
147628,179.0,118
147629,165.0,118
147630,155.0,89
147631,122.0,89
147632,35.0,118
147633,122.0,118
147634,122.0,118
147635,41.0,94
147636,34.0,116
147637,152.0,35
147638,155.0,89
147639,122.0,35
147640,182.0,62
147641,152.0,118
147642,122.0,118
147643,177.0,118
147644,55.0,89
147645,179.0,89
147646,9.0,118
147647,122.0,118
147648,9.0,118
147649,177.0,94
147650,9.0,116
147651,55.0,35
147652,155.0,89
147653,9.0,35
147654,35.0,62
147655,65.0,118
147656,55.0,118
147657,9.0,118
147658,127.0,89
147659,162.0,89
147660,162.0,118
147661,55.0,118
147662,55.0,118
147663,165.0,94
147664,122.0,116
147665,122.0,35
147666,122.0,89
147667,162.0,35
147668,162.0,62
147669,55.0,118
147670,34.0,118
147671,152.0,118
147672,122.0,89
147673,152.0,89
